seed,RUNTIME_IF_NO_EXTERNAL_TEMP_DATA,BURNIN,LOGINTERVAL,N_POP,MU,RECOMBINATION_RATE,RECOVERY,GEN_LEN_DEPENDS_ON_TEMP,FIXED_GEN_LEN,USE_EXTERNAL_TEMP_DATA,TEMPDATA_PATH,MEAN_TEMP,STDEV_TEMP,NUM_DAYS_TO_REPEAT,NUM_REP_TEMP_DATA,B_default,CTmin_default,B_critical,DeltaB,CTmin_critical,DeltaCTmin,CTmax_critical,DeltaCTmax,OUTDIR,OUTNAME
11,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_11
11,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_11
12,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_12
12,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_12
12,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_12
13,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_13
13,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_13
13,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_13
14,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_14
14,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_14
14,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_14
15,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_15
15,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_15
15,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_15
16,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_16
16,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_16
16,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_16
17,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_17
17,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_17
17,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_17
18,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_18
18,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_18
18,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_18
19,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_19
19,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_19
19,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_19
20,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_20
20,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_20
20,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_20
21,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_21
21,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_21
21,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_21
22,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_22
22,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_22
22,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_22
23,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_23
23,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_23
23,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_23
24,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_24
24,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_24
24,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_24
25,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_25
25,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_25
25,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_25
26,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_26
26,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_26
26,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_26
27,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_27
27,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_27
27,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_27
28,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_28
28,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_28
28,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_28
29,20000,5000,1,500,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_500_seed_29
29,20000,5000,1,5000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_5000_seed_29
29,20000,5000,1,50000,1e-07,1e-08,F,F,10,F,./VT_weather.txt,20,10,365,2,23.320000000000846,16.69016431077926,40,2,0,2,40,0.2,/projects/lotterhos/TPC_evol_SLiM,MEAN_TEMP_20_STDEV_TEMP_10_N_50000_seed_29
